Date,Snow Water Equivalent [mm],Accumulated Precipitation [mm],Precipitation Increment [mm],Tmax (degC),Tmin (degC),Tmean (degC),Year,DOY,Snow on Ground
2007-08-09,0.000,680.720,0.000,25.389,11.000,17.889,2007,221,0
2007-08-10,0.000,680.720,0.000,20.000,9.778,15.278,2007,222,0
2007-08-11,0.000,680.720,0.000,26.111,9.222,17.889,2007,223,0
2007-08-12,0.000,680.720,0.000,26.000,9.722,17.611,2007,224,0
2007-08-13,0.000,680.720,0.000,26.111,9.889,17.611,2007,225,0
2007-08-14,0.000,680.720,0.000,27.278,12.778,19.889,2007,226,0
2007-08-15,0.000,680.720,0.000,29.111,12.611,21.000,2007,227,0
2007-08-16,0.000,680.720,0.000,27.500,15.278,22.111,2007,228,0
2007-08-17,0.000,680.720,0.000,24.778,11.500,17.611,2007,229,0
2007-08-18,0.000,680.720,0.000,23.389,11.889,17.500,2007,230,0
2007-08-19,0.000,680.720,0.000,17.611,7.278,12.389,2007,231,0
2007-08-20,0.000,680.720,0.000,18.389,6.778,12.278,2007,232,0
2007-08-21,0.000,680.720,0.000,17.500,7.000,12.500,2007,233,0
2007-08-22,0.000,680.720,0.000,18.611,8.111,14.111,2007,234,0
2007-08-23,0.000,680.720,0.000,18.722,6.222,13.611,2007,235,0
2007-08-24,0.000,680.720,0.000,22.000,9.778,15.222,2007,236,0
2007-08-25,0.000,680.720,0.000,26.000,10.611,18.611,2007,237,0
2007-08-26,0.000,680.720,0.000,21.611,10.111,15.500,2007,238,0
2007-08-27,0.000,680.720,0.000,19.889,8.611,14.389,2007,239,0
2007-08-28,0.000,680.720,0.000,21.389,7.111,14.222,2007,240,0
2007-08-29,0.000,680.720,2.540,27.000,10.500,18.500,2007,241,0
2007-08-30,0.000,683.260,0.000,27.278,14.722,22.111,2007,242,0
2007-08-31,0.000,683.260,7.620,24.389,11.500,16.389,2007,243,0
2007-09-01,0.000,690.880,0.000,25.000,11.778,18.611,2007,244,0
2007-09-02,0.000,690.880,0.000,25.889,13.500,19.222,2007,245,0
2007-09-03,0.000,690.880,0.000,29.000,13.000,21.778,2007,246,0
2007-09-04,0.000,690.880,0.000,22.111,9.500,15.611,2007,247,0
2007-09-05,0.000,690.880,2.540,15.611,6.889,11.500,2007,248,0
2007-09-06,0.000,693.420,0.000,17.611,7.389,12.611,2007,249,0
2007-09-07,0.000,693.420,0.000,20.278,6.889,14.111,2007,250,0
2007-09-08,0.000,693.420,0.000,16.111,3.389,11.222,2007,251,0
2007-09-09,0.000,693.420,0.000,16.222,4.500,11.000,2007,252,0
2007-09-10,0.000,693.420,0.000,19.500,8.111,12.611,2007,253,0
2007-09-11,0.000,693.420,0.000,22.000,7.111,14.000,2007,254,0
2007-09-12,0.000,693.420,0.000,23.278,9.222,16.389,2007,255,0
2007-09-13,0.000,693.420,0.000,24.222,10.778,17.778,2007,256,0
2007-09-14,0.000,693.420,0.000,22.389,10.778,17.611,2007,257,0
2007-09-15,0.000,693.420,0.000,18.722,8.278,13.000,2007,258,0
2007-09-16,0.000,693.420,0.000,19.000,5.778,11.778,2007,259,0
2007-09-17,0.000,693.420,0.000,12.222,3.889,8.111,2007,260,0
2007-09-18,0.000,693.420,5.080,11.000,3.500,6.500,2007,261,0
2007-09-19,0.000,698.500,5.080,12.889,3.778,8.000,2007,262,0
2007-09-20,0.000,703.580,0.000,16.111,4.778,10.500,2007,263,0
2007-09-21,0.000,703.580,0.000,18.778,3.389,10.889,2007,264,0
2007-09-22,0.000,703.580,7.620,14.889,5.722,12.000,2007,265,0
2007-09-23,0.000,711.200,22.860,6.278,2.500,4.611,2007,266,0
2007-09-24,0.000,734.060,0.000,9.389,1.611,5.222,2007,267,0
2007-09-25,0.000,734.060,0.000,11.778,0.722,5.722,2007,268,0
2007-09-26,0.000,734.060,2.540,14.778,2.389,8.500,2007,269,0
2007-09-27,0.000,736.600,0.000,18.389,5.778,12.222,2007,270,0
2007-09-28,0.000,736.600,2.540,14.778,0.000,8.111,2007,271,0
2007-09-29,0.000,739.140,2.540,4.611,,0.222,2007,272,0
2007-09-30,0.000,741.680,5.080,11.611,-0.722,6.889,2007,273,0
2007-10-01,0.000,0.000,17.780,7.389,0.111,3.111,2007,274,0
2007-10-02,0.000,17.780,2.540,9.611,-0.389,5.611,2007,275,0
2007-10-03,0.000,20.320,0.000,9.111,0.222,4.722,2007,276,0
2007-10-04,0.000,20.320,0.000,7.500,1.222,3.778,2007,277,0
2007-10-05,0.000,20.320,0.000,5.111,0.611,2.722,2007,278,0
2007-10-06,0.000,20.320,0.000,5.500,0.111,2.278,2007,279,0
2007-10-07,0.000,20.320,2.540,10.389,1.389,6.222,2007,280,0
2007-10-08,0.000,22.860,0.000,14.722,6.611,10.722,2007,281,0
2007-10-09,0.000,22.860,0.000,18.722,10.889,14.722,2007,282,0
2007-10-10,0.000,22.860,2.540,13.778,1.000,6.722,2007,283,0
2007-10-11,0.000,25.400,2.540,7.889,0.000,5.000,2007,284,0
2007-10-12,0.000,27.940,0.000,8.611,4.389,6.889,2007,285,0
2007-10-13,0.000,27.940,0.000,11.111,4.389,7.389,2007,286,0
2007-10-14,0.000,27.940,0.000,13.278,3.222,8.000,2007,287,0
2007-10-15,0.000,27.940,0.000,15.000,5.778,10.111,2007,288,0
2007-10-16,0.000,27.940,0.000,8.278,1.500,4.889,2007,289,0
2007-10-17,0.000,27.940,5.080,1.889,-3.000,0.222,2007,290,0
2007-10-18,5.080,33.020,12.700,6.278,-3.111,1.222,2007,291,1
2007-10-19,5.080,45.720,48.260,8.111,1.222,4.889,2007,292,1
2007-10-20,5.080,93.980,2.540,1.389,-1.222,0.000,2007,293,1
2007-10-21,0.000,96.520,2.540,5.889,-0.778,0.889,2007,294,0
2007-10-22,0.000,99.060,0.000,10.000,-0.722,4.389,2007,295,0
2007-10-23,0.000,99.060,0.000,16.611,4.278,10.000,2007,296,0
2007-10-24,0.000,99.060,0.000,16.389,10.000,12.778,2007,297,0
2007-10-25,0.000,99.060,0.000,12.111,3.222,6.889,2007,298,0
2007-10-26,0.000,99.060,0.000,7.611,2.389,5.778,2007,299,0
2007-10-27,0.000,99.060,0.000,12.889,3.722,8.389,2007,300,0
2007-10-28,0.000,99.060,0.000,14.111,6.722,10.111,2007,301,0
2007-10-29,0.000,99.060,2.540,13.889,6.111,9.778,2007,302,0
2007-10-30,0.000,101.600,2.540,8.000,0.778,5.389,2007,303,0
2007-10-31,0.000,104.140,0.000,9.111,-0.500,2.889,2007,304,0
2007-11-01,0.000,104.140,0.000,8.111,-0.500,3.222,2007,305,0
2007-11-02,0.000,104.140,0.000,7.778,-1.389,2.222,2007,306,0
2007-11-03,0.000,104.140,0.000,9.778,-0.500,3.722,2007,307,0
2007-11-04,0.000,104.140,0.000,11.611,1.500,5.222,2007,308,0
2007-11-05,0.000,104.140,0.000,13.278,2.111,6.389,2007,309,0
2007-11-06,0.000,104.140,0.000,13.500,2.500,6.278,2007,310,0
2007-11-07,0.000,104.140,0.000,13.889,2.778,7.222,2007,311,0
2007-11-08,0.000,104.140,2.540,14.889,3.722,8.611,2007,312,0
2007-11-09,0.000,106.680,0.000,13.000,7.389,9.611,2007,313,0
2007-11-10,0.000,106.680,0.000,8.389,1.500,4.389,2007,314,0
2007-11-11,0.000,106.680,0.000,2.278,-3.278,0.278,2007,315,0
2007-11-12,0.000,106.680,10.160,6.000,-3.389,2.000,2007,316,0
2007-11-13,17.780,116.840,10.160,6.111,-6.500,0.111,2007,317,1
2007-11-14,17.780,127.000,2.540,4.278,-6.000,0.000,2007,318,1
2007-11-15,20.320,129.540,2.540,9.722,3.889,6.500,2007,319,1
2007-11-16,25.400,132.080,15.240,6.111,4.389,5.111,2007,320,1
2007-11-17,12.700,147.320,10.160,7.500,4.778,6.222,2007,321,1
2007-11-18,12.700,157.480,5.080,9.111,4.222,6.889,2007,322,1
2007-11-19,7.620,162.560,2.540,8.611,-5.778,1.889,2007,323,1
2007-11-20,10.160,165.100,0.000,-1.278,-8.611,-4.222,2007,324,1
2007-11-21,5.080,165.100,0.000,-1.111,-10.722,-6.222,2007,325,1
2007-11-22,10.160,165.100,2.540,1.222,-8.722,-3.278,2007,326,1
2007-11-23,12.700,167.640,0.000,5.000,-4.722,0.278,2007,327,1
2007-11-24,12.700,167.640,0.000,5.889,-4.722,-0.278,2007,328,1
2007-11-25,12.700,167.640,0.000,5.611,-3.889,0.611,2007,329,1
2007-11-26,12.700,167.640,0.000,6.111,-4.222,0.611,2007,330,1
2007-11-27,12.700,167.640,2.540,3.000,-5.611,-3.278,2007,331,1
2007-11-28,20.320,170.180,2.540,-3.000,-9.111,-5.500,2007,332,1
2007-11-29,22.860,172.720,2.540,-2.500,-9.389,-4.278,2007,333,1
2007-11-30,33.020,175.260,0.000,-1.778,-11.278,-7.889,2007,334,1
2007-12-01,33.020,175.260,0.000,-4.611,-12.278,-7.500,2007,335,1
2007-12-02,33.020,175.260,10.160,0.778,-6.111,-3.111,2007,336,1
2007-12-03,43.180,185.420,0.000,8.222,0.500,4.500,2007,337,1
2007-12-04,43.180,185.420,0.000,7.222,0.611,4.722,2007,338,1
2007-12-05,43.180,185.420,0.000,4.889,-0.500,1.611,2007,339,1
2007-12-06,43.180,185.420,2.540,3.389,-1.222,0.722,2007,340,1
2007-12-07,45.720,187.960,0.000,1.722,-2.389,-0.278,2007,341,1
2007-12-08,45.720,187.960,0.000,0.222,-8.111,-2.000,2007,342,1
2007-12-09,45.720,187.960,0.000,-2.111,-11.222,-6.722,2007,343,1
2007-12-10,45.720,187.960,0.000,-4.222,-10.222,-6.111,2007,344,1
2007-12-11,45.720,187.960,0.000,-1.222,-10.889,-8.111,2007,345,1
2007-12-12,45.720,187.960,0.000,-2.278,-7.611,-5.222,2007,346,1
2007-12-13,45.720,187.960,0.000,-3.389,-9.000,-6.222,2007,347,1
2007-12-14,45.720,187.960,0.000,-1.778,-11.278,-6.389,2007,348,1
2007-12-15,45.720,187.960,0.000,-0.889,-5.111,-2.778,2007,349,1
2007-12-16,45.720,187.960,2.540,0.389,-3.278,-1.111,2007,350,1
2007-12-17,50.800,190.500,5.080,0.611,-3.500,-1.611,2007,351,1
2007-12-18,58.420,195.580,35.560,1.000,-2.000,-0.500,2007,352,1
2007-12-19,93.980,231.140,22.860,0.500,-1.000,-0.278,2007,353,1
2007-12-20,124.460,254.000,5.080,0.500,-7.000,-2.611,2007,354,1
2007-12-21,147.320,259.080,0.000,-6.000,-13.389,-8.500,2007,355,1
2007-12-22,147.320,259.080,2.540,-1.889,-13.000,-6.500,2007,356,1
2007-12-23,152.400,261.620,10.160,3.611,-2.889,0.000,2007,357,1
2007-12-24,160.020,271.780,7.620,4.000,-6.611,-2.889,2007,358,1
2007-12-25,175.260,279.400,0.000,-4.500,-11.278,-7.500,2007,359,1
2007-12-26,175.260,279.400,2.540,-6.222,-10.611,-7.611,2007,360,1
2007-12-27,177.800,281.940,0.000,-5.278,-10.889,-8.722,2007,361,1
2007-12-28,177.800,281.940,10.160,-4.222,-9.389,-6.111,2007,362,1
2007-12-29,195.580,292.100,5.080,-1.778,-4.278,-3.278,2007,363,1
2007-12-30,205.740,297.180,0.000,-2.000,-7.778,-5.722,2007,364,1
2007-12-31,218.440,297.180,0.000,-5.000,-12.000,-8.778,2007,365,1
2008-01-01,218.440,297.180,0.000,0.111,-10.222,-5.278,2008,1,1
2008-01-02,218.440,297.180,2.540,3.222,-0.611,1.500,2008,2,1
2008-01-03,220.980,299.720,0.000,3.722,1.222,2.389,2008,3,1
2008-01-04,220.980,299.720,10.160,2.389,0.278,1.500,2008,4,1
2008-01-05,241.300,309.880,2.540,0.222,-5.389,-2.778,2008,5,1
2008-01-06,243.840,312.420,10.160,-3.611,-8.222,-5.222,2008,6,1
2008-01-07,256.540,322.580,10.160,-4.778,-10.111,-6.611,2008,7,1
2008-01-08,269.240,332.740,15.240,-1.389,-8.000,-4.222,2008,8,1
2008-01-09,292.100,347.980,2.540,-2.000,-9.778,-5.611,2008,9,1
2008-01-10,302.260,350.520,12.700,0.500,-5.722,-1.611,2008,10,1
2008-01-11,327.660,363.220,2.540,-1.000,-3.611,-1.389,2008,11,1
2008-01-12,332.740,365.760,2.540,0.278,-5.611,-2.111,2008,12,1
2008-01-13,337.820,368.300,0.000,1.611,-6.000,-2.778,2008,13,1
2008-01-14,337.820,368.300,0.000,2.278,-6.111,-1.222,2008,14,1
2008-01-15,337.820,368.300,0.000,-1.389,-11.389,-9.111,2008,15,1
2008-01-16,337.820,368.300,0.000,-6.611,-11.389,-9.889,2008,16,1
2008-01-17,337.820,368.300,0.000,-2.278,-9.389,-5.111,2008,17,1
2008-01-18,337.820,368.300,0.000,-0.111,-7.500,-3.222,2008,18,1
2008-01-19,337.820,368.300,2.540,0.611,-7.778,-2.778,2008,19,1
2008-01-20,342.900,370.840,0.000,-2.389,-9.611,-5.722,2008,20,1
2008-01-21,342.900,370.840,0.000,-6.389,-14.778,-9.722,2008,21,1
2008-01-22,342.900,370.840,0.000,-5.778,-15.611,-10.889,2008,22,1
2008-01-23,342.900,370.840,2.540,-2.611,-12.889,-7.722,2008,23,1
2008-01-24,345.440,373.380,7.620,-1.389,-6.389,-4.500,2008,24,1
2008-01-25,353.060,381.000,2.540,-1.500,-7.722,-4.278,2008,25,1
2008-01-26,355.600,383.540,2.540,1.222,-3.000,-0.500,2008,26,1
2008-01-27,360.680,386.080,5.080,1.722,-2.000,0.222,2008,27,1
2008-01-28,373.380,391.160,2.540,0.111,-10.111,-8.222,2008,28,1
2008-01-29,383.540,393.700,15.240,-4.778,-8.389,-6.389,2008,29,1
2008-01-30,403.860,408.940,2.540,-6.222,-8.611,-7.500,2008,30,1
2008-01-31,411.480,411.480,25.400,-1.889,-7.111,-4.278,2008,31,1
2008-02-01,447.040,436.880,2.540,-4.389,-6.611,-5.611,2008,32,1
2008-02-02,452.120,439.420,12.700,-3.500,-7.000,-6.000,2008,33,1
2008-02-03,472.440,452.120,22.860,-1.389,-6.611,-4.000,2008,34,1
2008-02-04,497.840,474.980,0.000,-1.389,-12.889,-7.389,2008,35,1
2008-02-05,497.840,474.980,5.080,-2.889,-12.222,-6.389,2008,36,1
2008-02-06,502.920,480.060,5.080,-3.778,-9.278,-6.222,2008,37,1
2008-02-07,513.080,485.140,7.620,0.111,-4.389,-2.278,2008,38,1
2008-02-08,530.860,492.760,2.540,-0.222,-5.111,-3.278,2008,39,1
2008-02-09,535.940,495.300,5.080,4.222,-0.778,0.722,2008,40,1
2008-02-10,541.020,500.380,0.000,6.111,-0.222,1.778,2008,41,1
2008-02-11,541.020,500.380,0.000,3.000,-2.722,0.111,2008,42,1
2008-02-12,541.020,500.380,0.000,10.000,-1.389,3.111,2008,43,1
2008-02-13,541.020,500.380,0.000,3.500,-6.389,-4.000,2008,44,1
2008-02-14,541.020,500.380,2.540,4.611,-5.278,-2.000,2008,45,1
2008-02-15,543.560,502.920,0.000,6.278,-6.278,-1.611,2008,46,1
2008-02-16,543.560,502.920,0.000,3.778,-3.222,-0.722,2008,47,1
2008-02-17,543.560,502.920,0.000,3.500,-4.278,-0.389,2008,48,1
2008-02-18,543.560,502.920,0.000,6.778,-3.000,0.500,2008,49,1
2008-02-19,543.560,502.920,0.000,8.889,-2.222,2.111,2008,50,1
2008-02-20,543.560,502.920,0.000,4.500,-5.889,-1.000,2008,51,1
2008-02-21,543.560,502.920,0.000,6.278,-6.111,-1.500,2008,52,1
2008-02-22,543.560,502.920,2.540,0.778,-5.222,-1.278,2008,53,1
2008-02-23,546.100,505.460,2.540,5.722,-4.778,-1.000,2008,54,1
2008-02-24,553.720,508.000,7.620,5.389,-0.500,1.000,2008,55,1
2008-02-25,561.340,515.620,5.080,2.000,-3.611,0.389,2008,56,1
2008-02-26,566.420,520.700,2.540,6.611,-3.778,0.611,2008,57,1
2008-02-27,571.500,523.240,0.000,8.111,-2.278,1.889,2008,58,1
2008-02-28,571.500,523.240,0.000,6.889,-2.278,1.889,2008,59,1
2008-02-29,571.500,523.240,2.540,7.889,-0.222,5.111,2008,60,1
2008-03-01,574.040,525.780,2.540,7.722,-4.500,-0.722,2008,61,1
2008-03-02,581.660,528.320,2.540,1.222,-7.778,-4.000,2008,62,1
2008-03-03,584.200,530.860,2.540,5.611,-8.500,-1.722,2008,63,1
2008-03-04,586.740,533.400,0.000,-1.111,-5.611,-3.722,2008,64,1
2008-03-05,586.740,533.400,0.000,1.000,-6.222,-2.500,2008,65,1
2008-03-06,586.740,533.400,2.540,5.222,-6.611,-0.500,2008,66,1
2008-03-07,589.280,535.940,2.540,7.889,-3.389,1.500,2008,67,1
2008-03-08,594.360,538.480,0.000,6.222,-2.278,1.000,2008,68,1
2008-03-09,594.360,538.480,0.000,7.222,-4.222,0.389,2008,69,1
2008-03-10,594.360,538.480,2.540,10.611,-2.500,3.778,2008,70,1
2008-03-11,596.900,541.020,0.000,5.611,-2.278,3.222,2008,71,1
2008-03-12,596.900,541.020,2.540,8.000,-3.500,2.500,2008,72,1
2008-03-13,601.980,543.560,12.700,3.611,-4.000,-0.389,2008,73,1
2008-03-14,622.300,556.260,7.620,1.611,-4.389,-2.000,2008,74,1
2008-03-15,629.920,563.880,0.000,1.000,-6.000,-2.722,2008,75,1
2008-03-16,629.920,563.880,0.000,2.000,-6.278,-2.389,2008,76,1
2008-03-17,629.920,563.880,2.540,1.611,-4.778,-1.389,2008,77,1
2008-03-18,635.000,566.420,7.620,4.000,0.222,2.000,2008,78,1
2008-03-19,652.780,574.040,7.620,6.722,-0.500,1.778,2008,79,1
2008-03-20,665.480,581.660,0.000,2.278,-6.722,-1.611,2008,80,1
2008-03-21,665.480,581.660,0.000,1.722,-5.278,-2.278,2008,81,1
2008-03-22,665.480,581.660,2.540,5.500,-7.500,-1.111,2008,82,1
2008-03-23,670.560,584.200,0.000,7.389,-1.722,3.500,2008,83,1
2008-03-24,670.560,584.200,2.540,4.889,0.778,2.389,2008,84,1
2008-03-25,675.640,586.740,2.540,6.389,-2.000,0.500,2008,85,1
2008-03-26,678.180,589.280,2.540,4.722,-4.500,-1.500,2008,86,1
2008-03-27,685.800,591.820,2.540,-1.778,-8.889,-6.389,2008,87,1
2008-03-28,690.880,594.360,7.620,3.000,-8.722,-3.111,2008,88,1
2008-03-29,706.120,601.980,2.540,0.222,-10.778,-6.222,2008,89,1
2008-03-30,711.200,604.520,5.080,1.889,-8.722,-4.611,2008,90,1
2008-03-31,718.820,609.600,7.620,0.111,-8.611,-5.722,2008,91,1
2008-04-01,731.520,617.220,0.000,5.111,-7.778,-2.722,2008,92,1
2008-04-02,731.520,617.220,0.000,4.722,-7.000,-0.611,2008,93,1
2008-04-03,731.520,617.220,2.540,7.500,-6.889,0.611,2008,94,1
2008-04-04,739.140,619.760,2.540,7.278,-3.278,2.500,2008,95,1
2008-04-05,741.680,622.300,0.000,2.500,-5.611,-1.722,2008,96,1
2008-04-06,741.680,622.300,5.080,7.722,-2.500,0.111,2008,97,1
2008-04-07,749.300,627.380,0.000,2.222,-5.722,-2.111,2008,98,1
2008-04-08,749.300,627.380,2.540,6.222,-5.000,0.000,2008,99,1
2008-04-09,751.840,629.920,2.540,1.222,-5.111,-2.000,2008,100,1
2008-04-10,756.920,632.460,2.540,2.500,-5.778,-1.389,2008,101,1
2008-04-11,759.460,635.000,2.540,9.222,-1.389,3.278,2008,102,1
2008-04-12,762.000,637.540,0.000,15.611,1.000,7.722,2008,103,1
2008-04-13,762.000,637.540,0.000,16.778,5.500,11.000,2008,104,1
2008-04-14,756.920,637.540,0.000,14.722,-0.722,8.222,2008,105,1
2008-04-15,754.380,637.540,0.000,0.278,-5.889,-2.778,2008,106,1
2008-04-16,751.840,637.540,0.000,3.000,-5.500,-0.722,2008,107,1
2008-04-17,749.300,637.540,0.000,11.889,-2.222,4.889,2008,108,1
2008-04-18,746.760,637.540,0.000,10.889,1.889,5.500,2008,109,1
2008-04-19,741.680,637.540,0.000,3.500,-4.222,-0.778,2008,110,1
2008-04-20,741.680,637.540,0.000,-2.000,-7.222,-4.778,2008,111,1
2008-04-21,741.680,637.540,0.000,3.778,-10.111,-3.222,2008,112,1
2008-04-22,741.680,637.540,0.000,8.500,-4.000,3.778,2008,113,1
2008-04-23,741.680,637.540,10.160,5.389,-1.222,1.611,2008,114,1
2008-04-24,744.220,647.700,2.540,3.000,-3.111,-0.722,2008,115,1
2008-04-25,746.760,650.240,0.000,4.222,-1.389,0.889,2008,116,1
2008-04-26,746.760,650.240,0.000,10.778,-4.500,3.278,2008,117,1
2008-04-27,746.760,650.240,0.000,14.722,2.611,8.278,2008,118,1
2008-04-28,739.140,650.240,0.000,17.000,5.389,11.389,2008,119,1
2008-04-29,716.280,650.240,0.000,12.778,-1.389,4.722,2008,120,1
2008-04-30,698.500,650.240,0.000,2.222,-4.389,-1.889,2008,121,1
2008-05-01,698.500,650.240,2.540,5.389,-4.722,0.611,2008,122,1
2008-05-02,698.500,652.780,0.000,12.222,-2.500,4.722,2008,123,1
2008-05-03,693.420,652.780,0.000,13.611,2.500,7.389,2008,124,1
2008-05-04,675.640,652.780,0.000,14.000,4.389,9.278,2008,125,1
2008-05-05,652.780,652.780,0.000,17.222,6.778,11.389,2008,126,1
2008-05-06,624.840,652.780,0.000,14.500,4.778,8.889,2008,127,1
2008-05-07,589.280,652.780,0.000,9.778,2.278,5.722,2008,128,1
2008-05-08,579.120,652.780,0.000,8.778,-0.500,4.722,2008,129,1
2008-05-09,563.880,652.780,0.000,7.389,0.889,3.889,2008,130,1
2008-05-10,551.180,652.780,0.000,13.889,0.111,7.278,2008,131,1
2008-05-11,530.860,652.780,0.000,10.111,-0.278,6.000,2008,132,1
2008-05-12,510.540,652.780,0.000,8.222,-2.500,2.778,2008,133,1
2008-05-13,505.460,652.780,2.540,12.722,-0.500,6.111,2008,134,1
2008-05-14,482.600,655.320,0.000,12.000,5.111,7.889,2008,135,1
2008-05-15,449.580,655.320,0.000,19.222,8.000,13.111,2008,136,1
2008-05-16,406.400,655.320,0.000,22.389,7.722,14.778,2008,137,1
2008-05-17,365.760,655.320,0.000,24.111,9.889,17.722,2008,138,1
2008-05-18,322.580,655.320,0.000,21.778,11.000,16.889,2008,139,1
2008-05-19,269.240,655.320,0.000,21.111,9.722,15.389,2008,140,1
2008-05-20,228.600,655.320,10.160,20.611,2.500,12.111,2008,141,1
2008-05-21,182.880,665.480,0.000,6.111,0.000,2.389,2008,142,1
2008-05-22,177.800,665.480,5.080,9.500,1.111,5.000,2008,143,1
2008-05-23,162.560,670.560,5.080,10.722,3.722,6.278,2008,144,1
2008-05-24,139.700,675.640,0.000,13.111,4.889,8.222,2008,145,1
2008-05-25,114.300,675.640,2.540,14.611,3.889,8.722,2008,146,1
2008-05-26,93.980,678.180,5.080,13.889,5.889,8.000,2008,147,1
2008-05-27,63.500,683.260,5.080,13.611,6.389,8.722,2008,148,1
2008-05-28,35.560,688.340,0.000,12.778,5.111,8.111,2008,149,1
2008-05-29,10.160,688.340,0.000,11.278,4.000,7.222,2008,150,1
2008-05-30,0.000,688.340,0.000,14.778,3.611,8.611,2008,151,0
2008-05-31,0.000,688.340,0.000,16.889,6.722,11.722,2008,152,0
2008-06-01,0.000,688.340,0.000,12.722,5.000,9.611,2008,153,0
2008-06-02,0.000,688.340,0.000,12.778,4.222,8.222,2008,154,0
2008-06-03,0.000,688.340,15.240,8.222,4.278,5.722,2008,155,0
2008-06-04,0.000,703.580,2.540,9.278,2.000,5.000,2008,156,0
2008-06-05,0.000,706.120,0.000,11.000,2.611,7.222,2008,157,0
2008-06-06,0.000,706.120,0.000,6.778,1.889,4.611,2008,158,0
2008-06-07,0.000,706.120,0.000,8.500,0.778,4.111,2008,159,0
2008-06-08,0.000,706.120,0.000,12.111,0.889,6.889,2008,160,0
2008-06-09,0.000,706.120,2.540,15.222,5.778,9.889,2008,161,0
2008-06-10,0.000,708.660,2.540,7.611,-1.000,2.000,2008,162,0
2008-06-11,0.000,711.200,5.080,7.389,-0.611,3.111,2008,163,0
2008-06-12,0.000,716.280,0.000,13.000,1.389,7.722,2008,164,0
2008-06-13,0.000,716.280,0.000,19.000,4.611,12.000,2008,165,0
2008-06-14,0.000,716.280,0.000,18.222,7.889,13.500,2008,166,0
2008-06-15,0.000,716.280,0.000,20.611,8.111,14.500,2008,167,0
2008-06-16,0.000,716.280,0.000,22.222,8.889,16.111,2008,168,0
2008-06-17,0.000,716.280,0.000,20.778,9.389,14.889,2008,169,0
2008-06-18,0.000,716.280,0.000,18.000,8.222,13.000,2008,170,0
2008-06-19,0.000,716.280,0.000,19.111,6.111,13.611,2008,171,0
2008-06-20,0.000,716.280,0.000,25.222,11.778,17.389,2008,172,0
2008-06-21,0.000,716.280,0.000,27.500,10.778,17.778,2008,173,0
2008-06-22,0.000,716.280,0.000,20.389,8.778,14.611,2008,174,0
2008-06-23,0.000,716.280,0.000,21.111,7.889,14.500,2008,175,0
2008-06-24,0.000,716.280,0.000,19.722,8.778,14.111,2008,176,0
2008-06-25,0.000,716.280,0.000,21.722,10.222,16.111,2008,177,0
2008-06-26,0.000,716.280,0.000,19.222,9.389,14.778,2008,178,0
2008-06-27,0.000,716.280,0.000,21.722,10.000,16.889,2008,179,0
2008-06-28,0.000,716.280,0.000,26.722,11.111,18.778,2008,180,0
2008-06-29,0.000,716.280,0.000,29.889,13.889,22.222,2008,181,0
2008-06-30,0.000,716.280,0.000,27.611,14.778,21.278,2008,182,0
2008-07-01,0.000,716.280,0.000,23.889,11.389,17.500,2008,183,0
2008-07-02,0.000,716.280,0.000,26.111,11.278,19.389,2008,184,0
2008-07-03,0.000,716.280,0.000,29.889,13.722,22.111,2008,185,0
2008-07-04,0.000,716.280,0.000,23.278,11.222,17.278,2008,186,0
2008-07-05,0.000,716.280,0.000,20.722,10.278,16.000,2008,187,0
2008-07-06,0.000,716.280,0.000,22.389,11.611,17.722,2008,188,0
2008-07-07,0.000,716.280,0.000,22.611,9.389,16.778,2008,189,0
2008-07-08,0.000,716.280,0.000,24.000,13.278,19.111,2008,190,0
2008-07-09,0.000,716.280,0.000,24.778,10.222,18.278,2008,191,0
2008-07-10,0.000,716.280,0.000,24.111,11.111,18.111,2008,192,0
2008-07-11,0.000,716.280,0.000,20.000,9.611,15.222,2008,193,0
2008-07-12,0.000,716.280,0.000,22.889,7.222,16.500,2008,194,0
2008-07-13,0.000,716.280,0.000,23.722,11.278,19.111,2008,195,0
2008-07-14,0.000,716.280,0.000,24.611,11.722,19.389,2008,196,0
2008-07-15,0.000,716.280,0.000,24.611,12.889,18.500,2008,197,0
2008-07-16,0.000,716.280,0.000,24.000,11.389,17.778,2008,198,0
2008-07-17,0.000,716.280,0.000,23.889,10.278,16.889,2008,199,0
2008-07-18,0.000,716.280,0.000,21.111,10.000,15.389,2008,200,0
2008-07-19,0.000,716.280,0.000,25.222,7.500,17.222,2008,201,0
2008-07-20,0.000,716.280,0.000,27.222,14.000,20.389,2008,202,0
2008-07-21,0.000,716.280,0.000,23.889,13.778,19.111,2008,203,0
2008-07-22,0.000,716.280,12.700,20.000,9.500,15.000,2008,204,0
2008-07-23,0.000,728.980,0.000,22.611,9.222,16.000,2008,205,0
2008-07-24,0.000,728.980,0.000,23.611,8.722,15.778,2008,206,0
2008-07-25,0.000,728.980,0.000,27.722,12.111,19.389,2008,207,0
2008-07-26,0.000,728.980,0.000,24.611,11.000,17.278,2008,208,0
2008-07-27,0.000,728.980,0.000,23.278,10.500,16.611,2008,209,0
2008-07-28,0.000,728.980,0.000,23.611,10.389,16.722,2008,210,0
2008-07-29,0.000,728.980,0.000,23.000,11.222,16.889,2008,211,0
2008-07-30,0.000,728.980,0.000,19.000,9.778,13.889,2008,212,0
